지점,지점명,일시,기온,풍속,습도,해면기압
232,천안,2021-04-25 2:00,9.5,0.4,92,1019.4
232,천안,2021-04-25 3:00,8.7,0.4,95,1019.5
232,천안,2021-04-25 4:00,8.2,0.1,98,1019.5
232,천안,2021-04-25 5:00,7.8,0,100,1019.6
232,천안,2021-04-25 6:00,7.7,1.1,100,1020.7
232,천안,2021-04-25 7:00,9.8,0.8,94,1021
232,천안,2021-04-25 8:00,14.7,4.1,60,1021.4
232,천안,2021-04-25 9:00,16.3,5.5,51,1021.4
232,천안,2021-04-25 10:00,18.3,3.8,45,1021.1
232,천안,2021-04-25 11:00,19.4,3.7,40,1020.7
232,천안,2021-04-25 12:00,20.9,3.6,37,1020.2
232,천안,2021-04-25 13:00,21.7,2,37,1019.2
232,천안,2021-04-25 14:00,22.5,2.1,35,1018.4
232,천안,2021-04-25 15:00,23.3,2.2,35,1017.7
232,천안,2021-04-25 16:00,23.1,1.6,34,1017.4
232,천안,2021-04-25 17:00,22.5,2.5,34,1017.5
232,천안,2021-04-25 18:00,22.5,1.6,34,1017.8
232,천안,2021-04-25 19:00,20.9,2,39,1018.3
232,천안,2021-04-25 20:00,17.5,0.7,52,1019
232,천안,2021-04-25 21:00,15.8,0,60,1020.1
232,천안,2021-04-25 22:00,14.7,1.7,63,1020.8
232,천안,2021-04-25 23:00,14.7,1.8,59,1021.7
232,천안,2021-04-26 0:00,14.3,1.9,51,1022.3
232,천안,2021-04-26 1:00,13.2,1,48,1022.7
232,천안,2021-04-26 2:00,12,1.3,49,1022.8
232,천안,2021-04-26 3:00,9.2,1.3,67,1022.5
232,천안,2021-04-26 4:00,7.8,1.1,75,1022.3
232,천안,2021-04-26 5:00,7.2,0.9,73,1022.3
232,천안,2021-04-26 6:00,6.1,0.7,74,1023
232,천안,2021-04-26 7:00,8.1,0.4,67,1023.5
232,천안,2021-04-26 8:00,12.7,0.7,44,1023.9
232,천안,2021-04-26 9:00,15,2.4,32,1024.2
232,천안,2021-04-26 10:00,16,2,28,1023.9
232,천안,2021-04-26 11:00,17.4,2.2,23,1023.4
232,천안,2021-04-26 12:00,18.9,1.5,22,1022.6
232,천안,2021-04-26 13:00,19.8,3,20,1021.8
232,천안,2021-04-26 14:00,20.4,2.8,19,1020.9
232,천안,2021-04-26 15:00,20.7,1.2,21,1020.3
232,천안,2021-04-26 16:00,21.3,1.2,22,1019.9
232,천안,2021-04-26 17:00,20.9,1.1,28,1019.7
232,천안,2021-04-26 18:00,20.9,1.1,29,1019.4
232,천안,2021-04-26 19:00,17.7,1.6,58,1020.1
232,천안,2021-04-26 20:00,16.3,1.2,62,1020.6
232,천안,2021-04-26 21:00,15.8,1.9,63,1021
232,천안,2021-04-26 22:00,14.4,1.1,74,1021.4
232,천안,2021-04-26 23:00,13,0.9,82,1021.8
232,천안,2021-04-27 0:00,13.8,1,72,1022.3
232,천안,2021-04-27 1:00,12.6,1.2,73,1022.1
232,천안,2021-04-27 2:00,11.8,0.6,76,1021.7
232,천안,2021-04-27 3:00,10.2,0.4,88,1021.1
232,천안,2021-04-27 4:00,9.7,0,93,1021
232,천안,2021-04-27 5:00,9.4,0,94,1021
232,천안,2021-04-27 6:00,9.2,0.6,95,1020.9
232,천안,2021-04-27 7:00,10.1,0.3,92,1020.8
232,천안,2021-04-27 8:00,11.7,0.7,82,1020.5
232,천안,2021-04-27 9:00,13.6,0.4,75,1020.2
232,천안,2021-04-27 10:00,14.6,1.9,73,1020
232,천안,2021-04-27 11:00,16.2,1.5,65,1019.8
232,천안,2021-04-27 12:00,17,0.8,59,1019.3
232,천안,2021-04-27 13:00,17.8,0.8,55,1018.9
232,천안,2021-04-27 14:00,18.9,1.5,46,1017.8
232,천안,2021-04-27 15:00,19.5,1.5,36,1016.6
232,천안,2021-04-27 16:00,19.2,2.1,33,1016.6
232,천안,2021-04-27 17:00,19.1,2,34,1016.6
232,천안,2021-04-27 18:00,18.6,1.8,38,1016.8
232,천안,2021-04-27 19:00,17.6,1.6,46,1017.2
232,천안,2021-04-27 20:00,16.6,0.9,47,1017.2
232,천안,2021-04-27 21:00,16,0.8,47,1017.6
232,천안,2021-04-27 22:00,15.5,1.2,47,1017.8
232,천안,2021-04-27 23:00,14.9,1,51,1017.9
232,천안,2021-04-28 0:00,14.3,1.4,60,1018.2
232,천안,2021-04-28 1:00,15.1,1.8,67,1018.1
232,천안,2021-04-28 2:00,15.2,2.8,75,1018
232,천안,2021-04-28 3:00,13.4,0.7,99,1018
232,천안,2021-04-28 4:00,12.5,0.9,100,1018
232,천안,2021-04-28 5:00,11.5,0.4,100,1018
232,천안,2021-04-28 6:00,10.4,0.4,100,1018.3
232,천안,2021-04-28 7:00,11.3,0.1,100,1018.7
232,천안,2021-04-28 8:00,12.1,0.4,100,1018.8
232,천안,2021-04-28 9:00,13.6,0.4,100,1018.4
232,천안,2021-04-28 10:00,15.6,1.5,77,1018.4
232,천안,2021-04-28 11:00,17.1,2.1,55,1018.5
232,천안,2021-04-28 12:00,18.2,2.4,46,1018
232,천안,2021-04-28 13:00,18.4,2.4,40,1017.3
232,천안,2021-04-28 14:00,19.7,2,35,1016.9
232,천안,2021-04-28 15:00,19.6,2.2,35,1016.5
232,천안,2021-04-28 16:00,20,1.9,29,1015.9
232,천안,2021-04-28 17:00,19.1,1.1,40,1015.6
232,천안,2021-04-28 18:00,17.4,1.4,54,1015.6
232,천안,2021-04-28 19:00,15.9,0.9,61,1015.6
232,천안,2021-04-28 20:00,14.6,1,67,1015.9
232,천안,2021-04-28 21:00,12.8,0.8,79,1016.1
232,천안,2021-04-28 22:00,12,0.2,87,1016.1
232,천안,2021-04-28 23:00,11.3,0.3,90,1015.5
232,천안,2021-04-29 0:00,10.9,0.2,93,1014.9
232,천안,2021-04-29 1:00,10.6,0.1,95,1014.2
232,천안,2021-04-29 2:00,10.2,0,92,1013.3
232,천안,2021-04-29 3:00,10.3,0.1,93,1012.5
232,천안,2021-04-29 4:00,10.2,0.8,95,1011.3
232,천안,2021-04-29 5:00,9.8,0.6,94,1010.5
232,천안,2021-04-29 6:00,9.3,0.9,94,1009.8
232,천안,2021-04-29 7:00,10.4,0.4,85,1009.6
232,천안,2021-04-29 8:00,12.2,2,74,1008.5
232,천안,2021-04-29 9:00,14.6,1.9,53,1007.8
232,천안,2021-04-29 10:00,16.5,1.2,48,1007.2
232,천안,2021-04-29 11:00,17.2,4,42,1006.8
232,천안,2021-04-29 12:00,15.9,1.4,63,1006.7
232,천안,2021-04-29 13:00,16.9,3.8,50,1006.3
232,천안,2021-04-29 14:00,18,3.2,44,1005.7
232,천안,2021-04-29 15:00,19.1,2,39,1004.8
232,천안,2021-04-29 16:00,19.3,1.7,37,1004.3
232,천안,2021-04-29 17:00,19.4,1.4,36,1003.9
232,천안,2021-04-29 18:00,18.3,1.1,37,1004.4
232,천안,2021-04-29 19:00,16.3,0.9,48,1004.5
232,천안,2021-04-29 20:00,15.7,1,53,1004.8
232,천안,2021-04-29 21:00,13.3,2.1,79,1004.9
232,천안,2021-04-29 22:00,12.2,1,87,1004.7
232,천안,2021-04-29 23:00,11.3,0.8,99,1005.1
232,천안,2021-04-30 0:00,11,3.1,86,1002.5
232,천안,2021-04-30 1:00,11,4,87,999.5
232,천안,2021-04-30 2:00,11.1,5.3,81,996.8
232,천안,2021-04-30 3:00,12,5.1,86,995.4
232,천안,2021-04-30 4:00,9.5,4.4,94,1000.9
232,천안,2021-04-30 5:00,9.2,3,94,1002.4
232,천안,2021-04-30 6:00,9,2.5,93,1003.3
232,천안,2021-04-30 7:00,8.9,0.2,96,1004
232,천안,2021-04-30 8:00,9.2,0.2,92,1004.4
232,천안,2021-04-30 9:00,9.2,0.8,97,1004.9
232,천안,2021-04-30 10:00,9.8,0,96,1005.5
232,천안,2021-04-30 11:00,11.7,0.9,88,1005.9
232,천안,2021-04-30 12:00,14.3,2.3,72,1006
232,천안,2021-04-30 13:00,14.1,3.1,62,1006.5
232,천안,2021-04-30 14:00,15.8,3.8,48,1006.6
232,천안,2021-04-30 15:00,14.6,4.5,51,1006.9
232,천안,2021-04-30 16:00,12.5,5,70,1007.6
232,천안,2021-04-30 17:00,11.6,2.7,79,1008
232,천안,2021-04-30 18:00,11.6,2.8,79,1008.2
232,천안,2021-04-30 19:00,11.4,1.6,83,1008.7
232,천안,2021-04-30 20:00,11.3,1.4,83,1009
232,천안,2021-04-30 21:00,10.9,0.8,86,1009.4
232,천안,2021-04-30 22:00,10.8,0.9,86,1009.1
232,천안,2021-04-30 23:00,9.9,0.1,93,1008.2
232,천안,2021-05-01 0:00,9.3,0.5,95,1007.7
232,천안,2021-05-01 1:00,8.6,1,100,1007.4
232,천안,2021-05-01 2:00,8.8,0.9,100,1006.4
232,천안,2021-05-01 3:00,8.7,1.7,100,1005.2
232,천안,2021-05-01 4:00,8.6,1,100,1005.3
232,천안,2021-05-01 5:00,9,0.8,99,1005.1
232,천안,2021-05-01 6:00,9,1.2,100,1004.8
232,천안,2021-05-01 7:00,9.5,1.3,100,1005.3
232,천안,2021-05-01 8:00,9.6,1,95,1005.8
232,천안,2021-05-01 9:00,10.6,2,90,1006
232,천안,2021-05-01 10:00,10,3.8,85,1006.3
232,천안,2021-05-01 11:00,10.9,3.4,81,1006.5
232,천안,2021-05-01 12:00,12,3.1,66,1006.2
232,천안,2021-05-01 13:00,12,2.6,61,1005.8
232,천안,2021-05-01 14:00,10.6,2.9,82,1006.2
232,천안,2021-05-01 15:00,10.5,1.2,87,1006.1
232,천안,2021-05-01 16:00,12.8,2.3,64,1005.7
232,천안,2021-05-01 17:00,11,2.1,77,1006.4
232,천안,2021-05-01 18:00,11.2,2.9,67,1007.1
232,천안,2021-05-01 19:00,10.5,2.8,74,1007.8
232,천안,2021-05-01 20:00,10.3,2.5,75,1008.7
232,천안,2021-05-01 21:00,9.9,3.9,80,1009.7
232,천안,2021-05-01 22:00,8.6,2,95,1010.2
232,천안,2021-05-01 23:00,8.8,2.4,91,1010.1
232,천안,2021-05-02 0:00,9.1,2.5,86,1010.5
232,천안,2021-05-02 1:00,8.7,2.4,93,1010.9
232,천안,2021-05-02 2:00,8.4,1.2,96,1011.2
232,천안,2021-05-02 3:00,8.3,2.1,93,1011.9
232,천안,2021-05-02 4:00,7.8,1,100,1012.5
232,천안,2021-05-02 5:00,8,1,98,1013.4
232,천안,2021-05-02 6:00,8,0.9,99,1014.3
232,천안,2021-05-02 7:00,8.8,1.3,93,1015.4
232,천안,2021-05-02 8:00,10,0.9,84,1016.6
232,천안,2021-05-02 9:00,10.3,2,84,1016.9
232,천안,2021-05-02 10:00,11.5,1.7,73,1018.1
232,천안,2021-05-02 11:00,13.7,1.8,61,1018
232,천안,2021-05-02 12:00,15.6,2.4,54,1017.9
232,천안,2021-05-02 13:00,15.7,2.4,48,1017.8
232,천안,2021-05-02 14:00,16.2,2.9,49,1017.8
232,천안,2021-05-02 15:00,17.2,2.3,47,1017.9
232,천안,2021-05-02 16:00,17.5,2.3,46,1018.1
232,천안,2021-05-02 17:00,17.1,2,43,1017.9
232,천안,2021-05-02 18:00,16.1,2.3,45,1018.1
232,천안,2021-05-02 19:00,14.3,1.2,50,1018.4
232,천안,2021-05-02 20:00,12.5,0.9,59,1019
232,천안,2021-05-02 21:00,9.9,0.2,77,1020.2
232,천안,2021-05-02 22:00,8.7,0.4,86,1020.9
232,천안,2021-05-02 23:00,7.4,0.5,97,1021
232,천안,2021-05-03 0:00,6.6,0.1,99,1021.6
232,천안,2021-05-03 1:00,5.7,0.7,100,1021
232,천안,2021-05-03 2:00,5,0.5,100,1020.5
232,천안,2021-05-03 3:00,4.6,0.1,100,1020.6
232,천안,2021-05-03 4:00,4.1,0,100,1021.2
232,천안,2021-05-03 5:00,3.9,0.6,100,1021.1
232,천안,2021-05-03 6:00,3.3,0.4,100,1021.3
232,천안,2021-05-03 7:00,5.1,0.1,100,1021.6
232,천안,2021-05-03 8:00,8.7,0.9,91,1021.7
232,천안,2021-05-03 9:00,12,0.7,73,1021.5
232,천안,2021-05-03 10:00,14.5,1.2,47,1021
232,천안,2021-05-03 11:00,15.6,1.1,46,1020.8
232,천안,2021-05-03 12:00,17.7,1.5,43,1019.4
232,천안,2021-05-03 13:00,18.8,2,40,1018.7
232,천안,2021-05-03 14:00,20.2,1.8,35,1017.6
232,천안,2021-05-03 15:00,20.7,2.1,33,1016.7
232,천안,2021-05-03 16:00,21.5,2,34,1016.1
232,천안,2021-05-03 17:00,20.9,2.2,37,1016
232,천안,2021-05-03 18:00,18.7,1.8,46,1016.1
232,천안,2021-05-03 19:00,16.9,0.4,53,1016.2
232,천안,2021-05-03 20:00,14.5,0.5,66,1016.9
232,천안,2021-05-03 21:00,13.3,0.1,71,1017.5
232,천안,2021-05-03 22:00,11.8,0.8,82,1018.1
232,천안,2021-05-03 23:00,11,0.4,87,1018.6
232,천안,2021-05-04 0:00,10.3,0.7,90,1018.2
232,천안,2021-05-04 1:00,10.1,0.4,88,1017.9
232,천안,2021-05-04 2:00,9.3,0.1,94,1017.9
232,천안,2021-05-04 3:00,9.5,0.3,89,1017.7
232,천안,2021-05-04 4:00,9.6,0.7,89,1017.2
232,천안,2021-05-04 5:00,9.9,0.7,87,1016.2
232,천안,2021-05-04 6:00,10.7,0.7,82,1015.5
232,천안,2021-05-04 7:00,11.6,2,79,1014.9
232,천안,2021-05-04 8:00,13.1,1.9,76,1014.3
232,천안,2021-05-04 9:00,14.8,2.2,65,1013.7
232,천안,2021-05-04 10:00,16.4,2.2,60,1013
232,천안,2021-05-04 11:00,18.5,3,55,1012.1
232,천안,2021-05-04 12:00,18.6,1.6,59,1011.9
232,천안,2021-05-04 13:00,19.3,1.6,57,1010.9
232,천안,2021-05-04 14:00,20.2,1.7,58,1009.9
232,천안,2021-05-04 15:00,19.3,1.6,76,1008.7
232,천안,2021-05-04 16:00,20.6,1.9,69,1007.7
232,천안,2021-05-04 17:00,19.6,1.5,74,1006.9
232,천안,2021-05-04 18:00,18.5,2.6,83,1005.9
232,천안,2021-05-04 19:00,17.4,1.3,94,1004.8
232,천안,2021-05-04 20:00,16.8,1.5,96,1004.5
232,천안,2021-05-04 21:00,16.1,0,99,1004.7
232,천안,2021-05-04 22:00,16.1,0.1,99,1004.2
232,천안,2021-05-04 23:00,16,0.2,99,1004
232,천안,2021-05-05 0:00,15.1,2.6,99,1004.9
232,천안,2021-05-05 1:00,14.3,2.7,99,1006
232,천안,2021-05-05 2:00,13.9,2.5,95,1006.5
232,천안,2021-05-05 3:00,13.1,3.2,100,1008.2
232,천안,2021-05-05 4:00,12.6,2,96,1009.1
232,천안,2021-05-05 5:00,12,1.3,92,1009.9
232,천안,2021-05-05 6:00,11.6,0.6,96,1010.9
232,천안,2021-05-05 7:00,11.7,1.9,93,1011.9
232,천안,2021-05-05 8:00,13.1,1.1,86,1011.7
232,천안,2021-05-05 9:00,14.9,1.9,73,1012.5
232,천안,2021-05-05 10:00,15.8,4.2,55,1012.8
232,천안,2021-05-05 11:00,16.3,4.9,51,1013.5
232,천안,2021-05-05 12:00,16.7,5.9,48,1014
232,천안,2021-05-05 13:00,18,5.3,33,1013.7
232,천안,2021-05-05 14:00,18.5,4.8,29,1014.1
232,천안,2021-05-05 15:00,18.3,4.8,28,1014.3
232,천안,2021-05-05 16:00,18.2,4,22,1014.6
232,천안,2021-05-05 17:00,18.1,3.2,23,1014.9
232,천안,2021-05-05 18:00,17.1,4.3,33,1015.7
232,천안,2021-05-05 19:00,15.5,3.2,27,1017.1
232,천안,2021-05-05 20:00,12.9,1,37,1018.2
232,천안,2021-05-05 21:00,10.4,0.8,57,1019.1
232,천안,2021-05-05 22:00,8.2,0.4,68,1019.6
232,천안,2021-05-05 23:00,6.7,1.2,80,1019.7
232,천안,2021-05-06 0:00,5.8,0,87,1020
232,천안,2021-05-06 1:00,5,0.2,93,1020.2
232,천안,2021-05-06 2:00,4.2,0.1,95,1020.2
232,천안,2021-05-06 3:00,4.2,0,96,1019.9
232,천안,2021-05-06 4:00,3.6,0.2,99,1020.1
232,천안,2021-05-06 5:00,3.3,0,99,1019.9
232,천안,2021-05-06 6:00,3.2,0.3,99,1020.3
232,천안,2021-05-06 7:00,5.8,1,88,1020.2
232,천안,2021-05-06 8:00,10.4,0.9,71,1020.1
232,천안,2021-05-06 9:00,13.6,1.7,46,1019.5
232,천안,2021-05-06 10:00,15.8,2.1,32,1018.9
232,천안,2021-05-06 11:00,17.8,2,30,1018.4
232,천안,2021-05-06 12:00,19.4,2.3,30,1018
232,천안,2021-05-06 13:00,21,2.1,30,1017.2
232,천안,2021-05-06 14:00,21.4,2.1,32,1016.4
232,천안,2021-05-06 15:00,21.9,2.4,30,1015.5
232,천안,2021-05-06 16:00,22.8,2.2,27,1014.8
232,천안,2021-05-06 17:00,21.6,1.9,26,1014.7
232,천안,2021-05-06 18:00,20.6,1.6,28,1014.3
232,천안,2021-05-06 19:00,18.8,0.6,35,1014.2
232,천안,2021-05-06 20:00,15.6,0.9,52,1014.5
232,천안,2021-05-06 21:00,13.7,0.3,61,1014.8
232,천안,2021-05-06 22:00,12.2,0.3,68,1014.6
232,천안,2021-05-06 23:00,11.2,0.3,72,1013.8
232,천안,2021-05-07 0:00,10.1,0.7,76,1013.2
232,천안,2021-05-07 1:00,9.2,0.5,83,1012.7
232,천안,2021-05-07 2:00,8.5,0.6,86,1012.1
232,천안,2021-05-07 3:00,8.2,0.6,90,1011.2
232,천안,2021-05-07 4:00,7.5,0.1,93,1010.3
232,천안,2021-05-07 5:00,8.1,0.3,93,1010
232,천안,2021-05-07 6:00,8.3,0.4,91,1009.2
232,천안,2021-05-07 7:00,11.9,1,65,1007.9
232,천안,2021-05-07 8:00,16.5,1,50,1007.2
232,천안,2021-05-07 9:00,18.1,3.7,56,1006.2
232,천안,2021-05-07 10:00,17.6,3.5,62,1006.3
232,천안,2021-05-07 11:00,17.3,4.5,75,1006
232,천안,2021-05-07 12:00,14.2,2.3,89,1007
232,천안,2021-05-07 13:00,15.5,3.6,66,1006.4
232,천안,2021-05-07 14:00,17.5,5,37,1006.5
232,천안,2021-05-07 15:00,17.9,4.1,35,1006.3
232,천안,2021-05-07 16:00,17.3,5.2,37,1006.9
232,천안,2021-05-07 17:00,17.1,2.9,39,1007
232,천안,2021-05-07 18:00,16.2,3.2,44,1007.3
232,천안,2021-05-07 19:00,14.6,2.3,52,1008.1
232,천안,2021-05-07 20:00,13.2,3.7,62,1009
232,천안,2021-05-07 21:00,11.5,0.9,70,1009.7
232,천안,2021-05-07 22:00,10.1,0.3,79,1009.9
232,천안,2021-05-07 23:00,9.8,1,74,1010
232,천안,2021-05-08 0:00,8.1,0.5,87,1010
232,천안,2021-05-08 1:00,7.5,0.7,94,1010
232,천안,2021-05-08 2:00,6.2,0.2,99,1009.9
232,천안,2021-05-08 3:00,5.8,0.3,100,1009.6
232,천안,2021-05-08 4:00,5.3,1,100,1009.3
232,천안,2021-05-08 5:00,5.1,0.3,100,1009.1
232,천안,2021-05-08 6:00,5.1,0.8,100,1009.2
232,천안,2021-05-08 7:00,6.8,1,97,1008.9
232,천안,2021-05-08 8:00,10.7,2,75,1008.5
232,천안,2021-05-08 9:00,13.1,1.8,62,1007.6
232,천안,2021-05-08 10:00,15.6,2.1,51,1006.9
232,천안,2021-05-08 11:00,19,2.7,42,1006.2
232,천안,2021-05-08 12:00,19.8,3.6,38,1005.1
232,천안,2021-05-08 13:00,21.6,3.1,40,1003.8
232,천안,2021-05-08 14:00,21.8,4.4,36,1003.1
232,천안,2021-05-08 15:00,22.6,3.4,36,1002
232,천안,2021-05-08 16:00,21.8,7.3,40,1001.3
232,천안,2021-05-08 17:00,21,6.7,43,1000.9
232,천안,2021-05-08 18:00,19.9,6.6,48,1001.4
232,천안,2021-05-08 19:00,17.2,3.9,60,1002.7
232,천안,2021-05-08 20:00,15.7,2.9,70,1003.3
232,천안,2021-05-08 21:00,15.2,2.5,70,1005.5
232,천안,2021-05-08 22:00,13.9,2.8,77,1006.6
232,천안,2021-05-08 23:00,12.8,1.6,85,1007.2
232,천안,2021-05-09 0:00,12,1.1,89,1007.9
232,천안,2021-05-09 1:00,11.1,1,88,1008.3
232,천안,2021-05-09 2:00,10.6,1.5,83,1008.1
232,천안,2021-05-09 3:00,10,2,84,1008.5
232,천안,2021-05-09 4:00,8,0.7,93,1009.2
232,천안,2021-05-09 5:00,6.8,0,100,1009.4
232,천안,2021-05-09 6:00,6.5,0.1,100,1010.2
232,천안,2021-05-09 7:00,8.5,0.5,89,1010.9
232,천안,2021-05-09 8:00,13,0.7,67,1011
232,천안,2021-05-09 9:00,15.6,2.5,49,1011.5
232,천안,2021-05-09 10:00,17.4,3.9,38,1011.9
232,천안,2021-05-09 11:00,18.6,4.8,38,1011.7
232,천안,2021-05-09 12:00,20.3,2.9,35,1011.6
232,천안,2021-05-09 13:00,20.7,4,30,1011.5
232,천안,2021-05-09 14:00,20.7,4,27,1011.3
232,천안,2021-05-09 15:00,21.2,3.6,28,1011
232,천안,2021-05-09 16:00,21.2,4,26,1010.5
232,천안,2021-05-09 17:00,20.7,2.6,28,1010.4
232,천안,2021-05-09 18:00,19.8,4,26,1010.6
232,천안,2021-05-09 19:00,18.5,2.9,28,1010.7
232,천안,2021-05-09 20:00,16.7,1.2,36,1011.3
232,천안,2021-05-09 21:00,14.6,0.8,46,1012
232,천안,2021-05-09 22:00,11.6,1.2,64,1012.7
232,천안,2021-05-09 23:00,9.8,0.3,73,1013
232,천안,2021-05-10 0:00,8.5,0,82,1013
232,천안,2021-05-10 1:00,8,0.1,89,1013.3
232,천안,2021-05-10 2:00,7.7,1,87,1012.9
232,천안,2021-05-10 3:00,7.7,0.1,88,1012.8
232,천안,2021-05-10 4:00,8.5,0.1,84,1013
232,천안,2021-05-10 5:00,9,0.6,84,1014.7
232,천안,2021-05-10 6:00,10.6,1.8,70,1016.5
232,천안,2021-05-10 7:00,10.1,0.7,84,1014.8
232,천안,2021-05-10 8:00,9.8,1.2,97,1016
232,천안,2021-05-10 9:00,9.9,0.2,100,1017.7
232,천안,2021-05-10 10:00,9.8,1.7,100,1017.2
232,천안,2021-05-10 11:00,10,1.9,100,1016.5
232,천안,2021-05-10 12:00,10.6,1.3,100,1015.9
232,천안,2021-05-10 13:00,10.9,1,100,1015.7
232,천안,2021-05-10 14:00,11.2,1.4,100,1015.2
232,천안,2021-05-10 15:00,11.5,1.3,100,1014.9
232,천안,2021-05-10 16:00,12.1,2.3,99,1013.9
232,천안,2021-05-10 17:00,12.7,1.4,96,1013.7
232,천안,2021-05-10 18:00,12.8,1.2,95,1012.9
232,천안,2021-05-10 19:00,12.9,1.1,97,1013.7
232,천안,2021-05-10 20:00,12.7,0.7,97,1014.2
232,천안,2021-05-10 21:00,12.4,1.2,100,1014.8
232,천안,2021-05-10 22:00,12.5,0.7,100,1015.5
232,천안,2021-05-10 23:00,12.4,0.9,100,1015.9
232,천안,2021-05-11 0:00,12.1,0.5,100,1015.7
232,천안,2021-05-11 1:00,12,1.5,100,1015.3
232,천안,2021-05-11 2:00,12.1,0.8,100,1015.1
232,천안,2021-05-11 3:00,12.2,1.5,100,1015.1
232,천안,2021-05-11 4:00,12,1.9,100,1014.7
232,천안,2021-05-11 5:00,12,1.3,100,1014.5
232,천안,2021-05-11 6:00,12.1,1.2,99,1014.7
232,천안,2021-05-11 7:00,12.4,1.6,96,1014.9
232,천안,2021-05-11 8:00,13.2,2.6,90,1015.6
232,천안,2021-05-11 9:00,15,2.7,78,1015.7
232,천안,2021-05-11 10:00,15.9,4.3,68,1015.3
232,천안,2021-05-11 11:00,18.1,4.4,54,1015.1
232,천안,2021-05-11 12:00,19.7,4.4,44,1014.6
232,천안,2021-05-11 13:00,20,5.3,37,1013.9
232,천안,2021-05-11 14:00,21,5.1,44,1013.5
232,천안,2021-05-11 15:00,21.7,4.7,41,1013
232,천안,2021-05-11 16:00,21.8,4.9,34,1012.8
232,천안,2021-05-11 17:00,20.4,4.1,38,1013.5
232,천안,2021-05-11 18:00,20.8,3.3,40,1013.5
232,천안,2021-05-11 19:00,19.8,4,42,1013.7
232,천안,2021-05-11 20:00,18.6,2.6,45,1013.9
232,천안,2021-05-11 21:00,17.5,2,48,1014.6
232,천안,2021-05-11 22:00,15.6,1.1,59,1015
232,천안,2021-05-11 23:00,14.9,2.3,53,1015.2
232,천안,2021-05-12 0:00,14,1.5,56,1015.1
232,천안,2021-05-12 1:00,13.2,2.1,58,1014.9
232,천안,2021-05-12 2:00,12.1,1.5,64,1015
232,천안,2021-05-12 3:00,11.6,2.2,64,1015
232,천안,2021-05-12 4:00,11.1,1.7,67,1015
232,천안,2021-05-12 5:00,10.1,1.9,73,1015
232,천안,2021-05-12 6:00,10,1.4,75,1014.9
232,천안,2021-05-12 7:00,12.1,0.9,66,1014.9
232,천안,2021-05-12 8:00,15.8,0.7,59,1014.7
232,천안,2021-05-12 9:00,18.8,3,34,1014.6
232,천안,2021-05-12 10:00,20.4,2.5,32,1014.3
232,천안,2021-05-12 11:00,22.1,3.6,32,1013.8
232,천안,2021-05-12 12:00,22.5,2.1,31,1013.3
232,천안,2021-05-12 13:00,23.7,2.5,32,1012.5
232,천안,2021-05-12 14:00,24.8,2.2,32,1011.8
232,천안,2021-05-12 15:00,25.1,3,34,1011.1
232,천안,2021-05-12 16:00,25.2,2.7,35,1010.2
232,천안,2021-05-12 17:00,25.5,1.8,37,1010.1
232,천안,2021-05-12 18:00,25.4,2.2,39,1009.9
232,천안,2021-05-12 19:00,23.9,1.8,46,1010.3
232,천안,2021-05-12 20:00,20.2,0.4,64,1011.4
232,천안,2021-05-12 21:00,17.9,0.8,73,1012.2
232,천안,2021-05-12 22:00,16.2,0.3,79,1012.9
232,천안,2021-05-12 23:00,15.1,0,85,1013.1
232,천안,2021-05-13 0:00,14.3,0.5,86,1013
232,천안,2021-05-13 1:00,13.2,0.1,95,1013
232,천안,2021-05-13 2:00,12.8,0,95,1012.7
232,천안,2021-05-13 3:00,12.3,0,96,1012.7
232,천안,2021-05-13 4:00,11.5,0,98,1012.8
232,천안,2021-05-13 5:00,11.3,0,99,1012.7
232,천안,2021-05-13 6:00,11.4,0,100,1013.3
232,천안,2021-05-13 7:00,13.6,0,89,1013.5
232,천안,2021-05-13 8:00,16.9,0.5,72,1013.8
232,천안,2021-05-13 9:00,20.4,1,53,1013.7
232,천안,2021-05-13 10:00,22.3,1.5,48,1013.2
232,천안,2021-05-13 11:00,23.9,1.4,48,1012.7
232,천안,2021-05-13 12:00,25.2,1.5,47,1012.2
232,천안,2021-05-13 13:00,26.5,2.3,41,1011.5
232,천안,2021-05-13 14:00,27.9,1.7,36,1010.9
232,천안,2021-05-13 15:00,27.7,1.1,41,1010.4
232,천안,2021-05-13 16:00,28.3,1.1,41,1010.1
232,천안,2021-05-13 17:00,27.9,1.5,42,1009.9
232,천안,2021-05-13 18:00,26.4,2.1,46,1009.9
232,천안,2021-05-13 19:00,24.3,1,50,1010.3
232,천안,2021-05-13 20:00,22.3,1.3,56,1011.2
232,천안,2021-05-13 21:00,20.4,0.8,62,1011.8
232,천안,2021-05-13 22:00,18.6,1,74,1012.4
232,천안,2021-05-13 23:00,17.6,0.1,79,1012.5
232,천안,2021-05-14 0:00,16.4,0.1,91,1012.9
232,천안,2021-05-14 1:00,15.3,0,97,1013
232,천안,2021-05-14 2:00,14.7,0,99,1013
232,천안,2021-05-14 3:00,14.4,0,99,1013.4
232,천안,2021-05-14 4:00,13.5,0,99,1013.7
232,천안,2021-05-14 5:00,13.3,0.3,99,1013.8
232,천안,2021-05-14 6:00,13.3,0.6,99,1014.4
232,천안,2021-05-14 7:00,14.6,0.7,97,1014.1
